,gene,kl_divergence,p_value,fdr
15030,Med8,2.955012294609908,0.6683316683316683,0.7126470895425405
15031,Rab13,3.454781540494827,0.6683316683316683,0.7126470895425405
15032,Zfp119b,3.6485212462651586,0.6683316683316683,0.7126470895425405
15033,X3110001I22Rik,3.794386035770289,0.6683316683316683,0.7126470895425405
15034,Prss8,3.794665737227265,0.6683316683316683,0.7126470895425405
15035,Fcgr4,5.121518474806335,0.6683316683316683,0.7126470895425405
15036,B330016D10Rik,2.714106381627941,0.6693306693306693,0.7132853852694331
15037,Klhl15,3.2058135002495094,0.6693306693306693,0.7132853852694331
15038,Pcdhga2,4.162183063282969,0.6693306693306693,0.7132853852694331
15039,X4831440E17Rik,4.20410981404584,0.6693306693306693,0.7132853852694331
15040,Fam183b,4.715668784020569,0.6693306693306693,0.7132853852694331
15041,E2f2,5.101908118621976,0.6693306693306693,0.7132853852694331
15042,Cd200r1,5.845260001220429,0.6693306693306693,0.7132853852694331
15043,Zbtb32,5.883000327693516,0.6693306693306693,0.7132853852694331
15044,Tceal7,5.883000327693517,0.6693306693306693,0.7132853852694331
15045,Adrb2,4.692337993725067,0.6703296703296703,0.7142550411640595
15046,Gm10818,5.808892358504389,0.6703296703296703,0.7142550411640595
15047,Nrn1l,2.5354544609293574,0.6713286713286714,0.7149868863699075
15048,Csf2ra,2.687573001771446,0.6713286713286714,0.7149868863699075
15049,Susd3,3.6792265053026956,0.6713286713286714,0.7149868863699075
15050,Ern1,4.166301469295373,0.6713286713286714,0.7149868863699075
15051,C4bp.ps1,4.683898724509495,0.6713286713286714,0.7149868863699075
15052,Mrps2,5.117022619300236,0.6713286713286714,0.7149868863699075
15053,Hgd,5.883000327693518,0.6713286713286714,0.7149868863699075
15054,Rttn,3.116924188497024,0.6723276723276723,0.7159557366119533
15055,Daw1,5.845260001220426,0.6723276723276723,0.7159557366119533
15056,Ccna2,2.399818483129068,0.6733266733266733,0.7168291204147778
15057,Gm14743,3.0607578256570944,0.6733266733266733,0.7168291204147778
15058,Fpgs,3.8234920306908178,0.6733266733266733,0.7168291204147778
15059,X4932443I19Rik,5.121518474806333,0.6733266733266733,0.7168291204147778
15060,Dapp1,2.5402160393952613,0.6743256743256744,0.7177020403918971
15061,X4933400F21Rik,4.373366380443269,0.6743256743256744,0.7177020403918971
15062,Hist1h1b,4.688987881817942,0.6743256743256744,0.7177020403918971
15063,Slc25a2,5.883000327693516,0.6743256743256744,0.7177020403918971
15064,Lrrc48,3.312166748268841,0.6753246753246753,0.7185268113000544
15065,Cenpp,3.4406500521590324,0.6753246753246753,0.7185268113000544
15066,C330013E15Rik,3.9770942193695946,0.6753246753246753,0.7185268113000544
15067,Gm20257,4.699052848999616,0.6753246753246753,0.7185268113000544
15068,Kcnrg,5.883000327693518,0.6753246753246753,0.7185268113000544
15069,Prkcg,5.137913385889208,0.6763236763236763,0.7194464903461718
15070,X1700061G19Rik,5.845260001220426,0.6763236763236763,0.7194464903461718
15071,Skor1,5.845260001220428,0.6763236763236763,0.7194464903461718
15072,Reep4,5.14192947165688,0.6773226773226774,0.7204135919805285
15073,Hbb.bh1,5.845260001220426,0.6773226773226774,0.7204135919805285
15074,Zfp784,3.1343388467070197,0.6783216783216783,0.7210934536886002
15075,Slc25a38,3.3000003263566384,0.6783216783216783,0.7210934536886002
15076,Smpdl3b,3.974339296133484,0.6783216783216783,0.7210934536886002
15077,Cyp3a13,4.7025952131435105,0.6783216783216783,0.7210934536886002
15078,X4930427A07Rik,4.708040686177855,0.6783216783216783,0.7210934536886002
15079,Olfml2b,5.120229814324836,0.6783216783216783,0.7210934536886002
15080,Tigd4,5.845260001220427,0.6783216783216783,0.7210934536886002
15081,Zkscan7,5.883000327693518,0.6783216783216783,0.7210934536886002
15082,Zfp831,2.5150226569286334,0.6793206793206793,0.7219639700085146
15083,Syne4,3.5575067490457126,0.6793206793206793,0.7219639700085146
15084,Ldhal6b,4.708040686177856,0.6793206793206793,0.7219639700085146
15085,Gbx1,5.845260001220429,0.6793206793206793,0.7219639700085146
15086,Mei4,3.988223451491339,0.6813186813186813,0.7237036184962514
15087,BC030867,4.161130283467525,0.6813186813186813,0.7237036184962514
15088,Fhl3,5.845260001220429,0.6813186813186813,0.7237036184962514
15089,Zcchc13,5.883000327693516,0.6813186813186813,0.7237036184962514
15090,Awat2,5.883000327693516,0.6813186813186813,0.7237036184962514
15091,Depdc1b,5.883000327693517,0.6813186813186813,0.7237036184962514
15092,Ticam2,5.883000327693518,0.6813186813186813,0.7237036184962514
15093,X4930529F24Rik,5.883000327693518,0.6813186813186813,0.7237036184962514
15094,Lamp3,2.895501483671866,0.6823176823176823,0.724476781496649
15095,Slc2a5,3.061910964737275,0.6823176823176823,0.724476781496649
15096,Wdr55,3.264188201474431,0.6823176823176823,0.724476781496649
15097,Gm9776,4.390236954569744,0.6823176823176823,0.724476781496649
15098,Pole2,4.687566415575263,0.6823176823176823,0.724476781496649
15099,Ugt1a7c,5.845260288397061,0.6823176823176823,0.724476781496649
15100,Gm1123,5.133929301144867,0.6833166833166833,0.7254894631889532
15101,E130003G02Rik,3.4877669869432566,0.6843156843156843,0.7263096363453838
15102,Ubxn11,3.7146331242678334,0.6843156843156843,0.7263096363453838
15103,Zfp873,3.9830323786794124,0.6843156843156843,0.7263096363453838
15104,X2610318N02Rik,4.3863986466715446,0.6843156843156843,0.7263096363453838
15105,Gm6588,5.883000327693518,0.6843156843156843,0.7263096363453838
15106,Slitrk6,4.759532045220985,0.6853146853146853,0.7272736530083631
15107,Gm10649,5.922221039277815,0.6853146853146853,0.7272736530083631
15108,Prrt4,2.5839235582145976,0.6863136863136863,0.7280446825901371
15109,Clec5a,4.2330782917070255,0.6863136863136863,0.7280446825901371
15110,Ajuba,4.406532871698266,0.6863136863136863,0.7280446825901371
15111,Il3ra,4.4119426332383505,0.6863136863136863,0.7280446825901371
15112,Olfr1372.ps1,5.845260001220428,0.6863136863136863,0.7280446825901371
15113,Neurl3,5.883000327693517,0.6863136863136863,0.7280446825901371
15114,Slc29a2,2.4430532494093655,0.6873126873126874,0.7289597351117495
15115,Opalin,2.4736543300369793,0.6873126873126874,0.7289597351117495
15116,Gpr62,2.972387751018831,0.6873126873126874,0.7289597351117495
15117,Il17rd,2.5026477593513845,0.6883116883116883,0.7298261555916473
15118,X5430402E10Rik,3.792260272830203,0.6883116883116883,0.7298261555916473
15119,Gbp4,4.760049157096466,0.6883116883116883,0.7298261555916473
15120,Cdh1,5.124754731993548,0.6883116883116883,0.7298261555916473
15121,Tbx15,3.5863383546351097,0.6893106893106893,0.7306921177995558
15122,Ap4m1,3.60455831996752,0.6893106893106893,0.7306921177995558
15123,X8430431K14Rik,4.461907769637312,0.6893106893106893,0.7306921177995558
15124,Tspan11,5.106895691050347,0.6893106893106893,0.7306921177995558
15125,Trmt12,2.532122583675589,0.6903096903096904,0.7311226889110362
15126,Unc5a,2.6720304949235465,0.6903096903096904,0.7311226889110362
15127,Obsl1,2.742971584507807,0.6903096903096904,0.7311226889110362
15128,Eps8l1,3.275135642467408,0.6903096903096904,0.7311226889110362
15129,Hist1h2bf,5.126055122818405,0.6903096903096904,0.7311226889110362
15130,Pou5f2,5.137913385889878,0.6903096903096904,0.7311226889110362
15131,Zfp345,5.152799464758948,0.6903096903096904,0.7311226889110362
15132,Hist1h2bb,5.162508507493174,0.6903096903096904,0.7311226889110362
15133,Gapdhs,5.845260001220428,0.6903096903096904,0.7311226889110362
15134,Myzap,5.845260001220428,0.6903096903096904,0.7311226889110362
15135,Gen1,5.883000327693516,0.6903096903096904,0.7311226889110362
15136,Mir670,5.883000327693518,0.6903096903096904,0.7311226889110362
15137,X5930430L01Rik,5.883000327693518,0.6903096903096904,0.7311226889110362
15138,Tekt4,4.3991770788172975,0.6913086913086913,0.7319873363989069
15139,Dbil5,4.715668784020238,0.6913086913086913,0.7319873363989069
15140,Prss22,5.883000327693516,0.6913086913086913,0.7319873363989069
15141,Rdh1,5.883000327693518,0.6913086913086913,0.7319873363989069
15142,Accs,3.56465260504506,0.6933066933066933,0.734005957064594
15143,Tcf19,3.6787149625928213,0.6933066933066933,0.734005957064594
15144,Mpzl2,3.1776708078124223,0.6943056943056943,0.7347724882378348
15145,Uhmk1,3.2856887455832156,0.6943056943056943,0.7347724882378348
15146,Zfp128,3.5841656744795753,0.6943056943056943,0.7347724882378348
15147,Tm4sf4,5.1583243827415615,0.6943056943056943,0.7347724882378348
15148,R74862,5.883000327693516,0.6943056943056943,0.7347724882378348
15149,Dao,5.883000327693516,0.6943056943056943,0.7347724882378348
15150,Bglap,3.2115838147190514,0.6953046953046953,0.7356354876481576
15151,Nnmt,5.1527994647581234,0.6953046953046953,0.7356354876481576
15152,Guca2a,5.190593642664998,0.6953046953046953,0.7356354876481576
15153,Capn9,5.883000327693518,0.6953046953046953,0.7356354876481576
15154,Arhgap6,2.688818891510099,0.6963036963036963,0.7364494467205727
15155,Chaf1a,3.586188358442949,0.6963036963036963,0.7364494467205727
15156,Rep15,3.998297269925735,0.6963036963036963,0.7364494467205727
15157,Map3k6,4.735768983833306,0.6963036963036963,0.7364494467205727
15158,Myl4,5.131949100574921,0.6963036963036963,0.7364494467205727
15159,Slc1a6,2.8806400290495406,0.6973026973026973,0.737214252941256
15160,Gm11201,3.976254366200479,0.6973026973026973,0.737214252941256
15161,E030011O05Rik,3.983042541916606,0.6973026973026973,0.737214252941256
15162,Hist1h4n,4.200085868454556,0.6973026973026973,0.737214252941256
15163,Tox2,4.7219466680891875,0.6973026973026973,0.737214252941256
15164,B3gnt8,5.883000327693518,0.6973026973026973,0.737214252941256
15165,Lenep,2.538994190339952,0.6983016983016983,0.7380271014417356
15166,Nup107,3.0470833609037973,0.6983016983016983,0.7380271014417356
15167,Gm12992,3.458264426910583,0.6983016983016983,0.7380271014417356
15168,X4930469G21Rik,3.6883654456103274,0.6983016983016983,0.7380271014417356
15169,Pcdh12,5.922221039277816,0.6983016983016983,0.7380271014417356
15170,Cyp4f16,4.702061452695212,0.6993006993006993,0.7389855069791795
15171,Ltf,4.716286640228817,0.6993006993006993,0.7389855069791795
15172,Prelp,2.512334228006806,0.7002997002997003,0.7398461448935882
15173,Pom121,2.884560338489351,0.7002997002997003,0.7398461448935882
15174,Ppcs,2.9513562313859887,0.7002997002997003,0.7398461448935882
15175,Gm5134,5.922221039277815,0.7002997002997003,0.7398461448935882
15176,Nme6,2.6440509813339395,0.7012987012987013,0.7406087523331628
15177,Thbs1,2.996862445463975,0.7012987012987013,0.7406087523331628
15178,Slc26a2,3.6971190533383353,0.7012987012987013,0.7406087523331628
15179,Noc4l,3.83978853613138,0.7012987012987013,0.7406087523331628
15180,Gm16617,4.186404837613804,0.7012987012987013,0.7406087523331628
15181,Olfr16,5.883000327693518,0.7012987012987013,0.7406087523331628
15182,Slc37a1,2.8130662105907085,0.7022977022977023,0.7413219475238041
15183,Ankrd16,2.8414235915630783,0.7022977022977023,0.7413219475238041
15184,P2rx7,2.993655183593616,0.7022977022977023,0.7413219475238041
15185,Fgf5,4.7141291354219135,0.7022977022977023,0.7413219475238041
15186,Chek1,5.141929471658156,0.7022977022977023,0.7413219475238041
15187,Gm5441,5.1583243827417,0.7022977022977023,0.7413219475238041
15188,Pilrb1,5.922221039277816,0.7022977022977023,0.7413219475238041
15189,Pde9a,2.61528053985512,0.7032967032967034,0.7422787205553317
15190,Casp4,5.154864161388645,0.7032967032967034,0.7422787205553317
15191,Zfp202,2.9284311674043138,0.7042957042957043,0.7431863253240113
15192,Cd70,5.102528851153528,0.7042957042957043,0.7431863253240113
15193,X4930428G15Rik,5.922221039277816,0.7042957042957043,0.7431863253240113
15194,A2m,2.9998823053262553,0.7052947052947053,0.7440446117903678
15195,Cdh22,3.2402743993069905,0.7052947052947053,0.7440446117903678
15196,Parp3,3.3737276772415505,0.7052947052947053,0.7440446117903678
15197,Tal1,4.414955629639833,0.7052947052947053,0.7440446117903678
15198,Gm10767,3.2404579703969283,0.7062937062937062,0.7447554747127255
15199,Gdnf,3.41460104926045,0.7062937062937062,0.7447554747127255
15200,Rfx2,3.5729778649255968,0.7062937062937062,0.7447554747127255
15201,Hist1h2ao,3.5749925760874603,0.7062937062937062,0.7447554747127255
15202,Slc22a2,4.165332734651459,0.7062937062937062,0.7447554747127255
15203,Cga,5.883000327693518,0.7062937062937062,0.7447554747127255
15204,Npc1l1,5.922221039277815,0.7062937062937062,0.7447554747127255
15205,Emilin2,3.5767755198306563,0.7072927072927073,0.7456127277285802
15206,Extl1,3.999386077337017,0.7072927072927073,0.7456127277285802
15207,Tmem255b,5.17455728304142,0.7072927072927073,0.7456127277285802
15208,Gna14,5.922221039277815,0.7072927072927073,0.7456127277285802
15209,Lrfn3,2.674307202039321,0.7082917082917083,0.7464695299441898
15210,Gjc2,2.7278597283907615,0.7082917082917083,0.7464695299441898
15211,Cndp1,4.700996489077232,0.7082917082917083,0.7464695299441898
15212,Sectm1a,5.922221039277815,0.7082917082917083,0.7464695299441898
15213,Nos1ap,2.5752148692929664,0.7092907092907093,0.7472767736928598
15214,Susd5,3.294525475319088,0.7092907092907093,0.7472767736928598
15215,X2900009J06Rik,3.839083488928257,0.7092907092907093,0.7472767736928598
15216,Gm13308,4.70497787753361,0.7092907092907093,0.7472767736928598
15217,Olfr725,5.922221039277816,0.7092907092907093,0.7472767736928598
15218,Hexim2,3.996121555146266,0.7102897102897103,0.7481326320506455
15219,Kirrel2,4.41596795359975,0.7102897102897103,0.7481326320506455
15220,Gm8300,5.883000327693517,0.7102897102897103,0.7481326320506455
15221,Rgr,5.922221039277817,0.7102897102897103,0.7481326320506455
15222,Lrrc8c,3.7716104454305333,0.7112887112887113,0.7489388525705594
15223,X4933408B17Rik,3.8443383606435844,0.7112887112887113,0.7489388525705594
15224,a,5.15074325902313,0.7112887112887113,0.7489388525705594
15225,Abhd1,5.883000327693518,0.7112887112887113,0.7489388525705594
15226,Zfp773,5.922221039277815,0.7112887112887113,0.7489388525705594
15227,Zfp52,3.2035677887218434,0.7122877122877123,0.7495477087889794
15228,Gramd1c,3.2355667916661472,0.7122877122877123,0.7495477087889794
15229,X4930563E22Rik,3.474333677441527,0.7122877122877123,0.7495477087889794
15230,A330041J22Rik,4.39830751273208,0.7122877122877123,0.7495477087889794
15231,X2700046G09Rik,4.425484947322883,0.7122877122877123,0.7495477087889794
15232,Kif23,5.883000327693517,0.7122877122877123,0.7495477087889794
15233,Chaf1b,5.922221039277815,0.7122877122877123,0.7495477087889794
15234,Bmx,5.922221039277816,0.7122877122877123,0.7495477087889794
15235,Olfr1223,5.922221039277817,0.7122877122877123,0.7495477087889794
15236,X3110056K07Rik,2.6160576413077754,0.7132867132867133,0.7502542723955832
15237,Churc1,2.807726545884795,0.7132867132867133,0.7502542723955832
15238,Mnd1,2.892448090157641,0.7132867132867133,0.7502542723955832
15239,Lrp5,3.1942300377271433,0.7132867132867133,0.7502542723955832
15240,X9430015G10Rik,4.715668784020239,0.7132867132867133,0.7502542723955832
15241,Gstm3,5.1392485001407024,0.7132867132867133,0.7502542723955832
15242,Gja6,5.162508507492474,0.7132867132867133,0.7502542723955832
15243,X1600014C23Rik,5.922221039277815,0.7142857142857143,0.7512557633916858
15244,Sass6,2.8263684402800138,0.7152847152847153,0.7521584469180718
15245,Kif2c,5.169560810442915,0.7152847152847153,0.7521584469180718
15246,Nup210l,5.922221039277816,0.7152847152847153,0.7521584469180718
15247,Rwdd2b,2.4477295792741582,0.7162837162837162,0.7529126613241213
15248,Cep57l1,2.630768743227935,0.7162837162837162,0.7529126613241213
15249,Cxcl10,3.4197854275110364,0.7162837162837162,0.7529126613241213
15250,Il31ra,5.883000327693518,0.7162837162837162,0.7529126613241213
15251,Trpv6,5.922221039277815,0.7162837162837162,0.7529126613241213
15252,Bnipl,5.922221039277816,0.7162837162837162,0.7529126613241213
15253,Atp2a3,3.44889737479284,0.7172827172827173,0.7537650787306683
15254,Jph1,3.593947339856035,0.7172827172827173,0.7537650787306683
15255,Ncaph,3.7071524498228468,0.7172827172827173,0.7537650787306683
15256,Ms4a4c,5.922221039277816,0.7172827172827173,0.7537650787306683
15257,Cdon,2.890647260134388,0.7182817182817183,0.7545181674120939
15258,Krt20,3.2598181035403706,0.7182817182817183,0.7545181674120939
15259,Trip10,3.2838454364872023,0.7182817182817183,0.7545181674120939
15260,X3110070M22Rik,4.197461660000448,0.7182817182817183,0.7545181674120939
15261,Myb,5.922221039277816,0.7182817182817183,0.7545181674120939
15262,X4930431P03Rik,5.922221039277816,0.7182817182817183,0.7545181674120939
15263,Relb,2.7597884117383797,0.7192807192807192,0.7554190863505681
15264,Pemt,4.427474409083168,0.7192807192807192,0.7554190863505681
15265,Espn,5.922221039277816,0.7192807192807192,0.7554190863505681
15266,Haus7,3.002767886873396,0.7202797202797203,0.7563196512702047
15267,Hspb9,5.883000327693518,0.7202797202797203,0.7563196512702047
15268,Gm15881,5.922221039277816,0.7202797202797203,0.7563196512702047
15269,X2310042D19Rik,3.1276463534343715,0.7212787212787213,0.7569224858137019
15270,Tbrg3,3.4843817146854,0.7212787212787213,0.7569224858137019
15271,March10,5.185435159282669,0.7212787212787213,0.7569224858137019
15272,Pirt,5.190593642664999,0.7212787212787213,0.7569224858137019
15273,Snord67,5.883000327693518,0.7212787212787213,0.7569224858137019
15274,Slfn2,5.922221039277815,0.7212787212787213,0.7569224858137019
15275,X1700018A04Rik,5.922221039277816,0.7212787212787213,0.7569224858137019
15276,Ido2,5.922221039277816,0.7212787212787213,0.7569224858137019
15277,Art5,5.922221039277817,0.7212787212787213,0.7569224858137019
15278,Padi2,2.7103113279482507,0.7222777222777222,0.7575741672954809
15279,Abcd4,3.587167045946079,0.7222777222777222,0.7575741672954809
15280,B4galnt4,4.010600095545814,0.7222777222777222,0.7575741672954809
15281,Rasl2.9,4.426193653331619,0.7222777222777222,0.7575741672954809
15282,Lrrn4cl,5.922221039277815,0.7222777222777222,0.7575741672954809
15283,Dusp9,5.922221039277815,0.7222777222777222,0.7575741672954809
15284,Rtbdn,5.922221039277816,0.7222777222777222,0.7575741672954809
15285,Phf11a,5.922221039277817,0.7222777222777222,0.7575741672954809
15286,Cited1,2.7770891043303987,0.7232767232767233,0.7583243332654791
15287,Blm,3.210424477812761,0.7232767232767233,0.7583243332654791
15288,X1700028B04Rik,3.6914154922030433,0.7232767232767233,0.7583243332654791
15289,Actn3,5.1724098209433045,0.7232767232767233,0.7583243332654791
15290,Naip5,5.922221039277816,0.7232767232767233,0.7583243332654791
15291,Nobox,5.922221039277817,0.7232767232767233,0.7583243332654791
15292,Vps36,2.6197052061447423,0.7242757242757243,0.7590242948763113
15293,Rhbdf2,3.703820442547555,0.7242757242757243,0.7590242948763113
15294,A630066F11Rik,4.174487234513959,0.7242757242757243,0.7590242948763113
15295,Gp9,5.168851087129434,0.7242757242757243,0.7590242948763113
15296,C5ar1,5.170983286480356,0.7242757242757243,0.7590242948763113
15297,Nhlrc3,5.179604189525413,0.7242757242757243,0.7590242948763113
15298,Sds,5.922221039277816,0.7242757242757243,0.7590242948763113
15299,Zfp78,3.528982060855367,0.7252747252747253,0.7598229005704176
15300,Nprl3,3.8909303314399817,0.7252747252747253,0.7598229005704176
15301,Samd3,3.9957278915120438,0.7252747252747253,0.7598229005704176
15302,Rftn1,4.208069189871795,0.7252747252747253,0.7598229005704176
15303,Tmem79,5.170271542602242,0.7252747252747253,0.7598229005704176
15304,Ccdc88b,4.431814399255592,0.7262737262737263,0.7607700675125215
15305,Gm16701,4.445555154937276,0.7262737262737263,0.7607700675125215
15306,Gm15408,5.922221039277816,0.7272727272727273,0.7617667496154463
15307,Enkur,3.698624687574605,0.7282717282717283,0.7625142440658669
15308,Abhd15,5.190593642665,0.7282717282717283,0.7625142440658669
15309,X1700080N15Rik,5.922221039277815,0.7282717282717283,0.7625142440658669
15310,X1190003J15Rik,5.922221039277816,0.7282717282717283,0.7625142440658669
15311,Glp2r,5.922221039277816,0.7282717282717283,0.7625142440658669
15312,Emr4,5.922221039277816,0.7282717282717283,0.7625142440658669
15313,Gm8979,5.922221039277816,0.7292707292707292,0.7634106556801777
15314,Gm5177,5.922221039277816,0.7292707292707292,0.7634106556801777
15315,Cyp1a1,5.922221039277817,0.7292707292707292,0.7634106556801777
15316,Arg2,3.5445596452981234,0.7302697302697303,0.7642069437644139
15317,X4732491K20Rik,3.8933323799379185,0.7302697302697303,0.7642069437644139
15318,Tpo,5.1724098209433045,0.7302697302697303,0.7642069437644139
15319,Gnmt,5.201830070365076,0.7302697302697303,0.7642069437644139
15320,Ppl,5.922221039277816,0.7302697302697303,0.7642069437644139
15321,Arhgap19,3.7129774266355318,0.7312687312687313,0.7650526308927614
15322,Gpr171,4.191429210378922,0.7312687312687313,0.7650526308927614
15323,Gsdmd,4.205011451393493,0.7312687312687313,0.7650526308927614
15324,Ldoc1,5.922221039277817,0.7312687312687313,0.7650526308927614
15325,Snai2,4.010439265005541,0.7322677322677322,0.7659978176713349
15326,Rnf223,4.747461992482924,0.7322677322677322,0.7659978176713349
15327,Map2k6,3.0736261759578376,0.7332667332667333,0.7666926786530283
15328,Cenpe,3.721581742390774,0.7332667332667333,0.7666926786530283
15329,Fgf18,5.190593642665,0.7332667332667333,0.7666926786530283
15330,Tuba3b,5.922221039277816,0.7332667332667333,0.7666926786530283
15331,Hamp,5.922221039277816,0.7332667332667333,0.7666926786530283
15332,Gm10814,5.922221039277817,0.7332667332667333,0.7666926786530283
15333,Mir30a,5.922221039277817,0.7332667332667333,0.7666926786530283
15334,Zfp82,3.1191489661418728,0.7342657342657343,0.7674869624801172
15335,Zfp942,3.6393679726807777,0.7342657342657343,0.7674869624801172
15336,Coro2a,3.650494771784861,0.7342657342657343,0.7674869624801172
15337,Il17rb,5.963043032165024,0.7342657342657343,0.7674869624801172
15338,Mir1949,5.963043032165024,0.7342657342657343,0.7674869624801172
15339,Zfp708,2.9526522272295104,0.7352647352647352,0.7681806008405774
15340,D2hgdh,3.8416667042777704,0.7352647352647352,0.7681806008405774
15341,Fam221a,4.751819352947482,0.7352647352647352,0.7681806008405774
15342,Nfkbie,5.156937419327878,0.7352647352647352,0.7681806008405774
15343,Qrich2,5.203347522182744,0.7352647352647352,0.7681806008405774
15344,X0610043K17Rik,5.922221039277815,0.7352647352647352,0.7681806008405774
15345,Olfr1507,5.922221039277816,0.7352647352647352,0.7681806008405774
15346,Dll4,3.508457501194475,0.7362637362637363,0.7688736066903201
15347,Hist1h2ba,3.5955246325014665,0.7362637362637363,0.7688736066903201
15348,Gm19710,3.5957443724749694,0.7362637362637363,0.7688736066903201
15349,X1700109H08Rik,4.0101374568201225,0.7362637362637363,0.7688736066903201
15350,Tnfsf13b,5.922221039277816,0.7362637362637363,0.7688736066903201
15351,Nhlh1,5.922221039277816,0.7362637362637363,0.7688736066903201
15352,Speer4a,5.922221039277818,0.7362637362637363,0.7688736066903201
15353,Fads3,3.8410938480980366,0.7372627372627373,0.7696661978469506
15354,X6330409D20Rik,5.18251117439923,0.7372627372627373,0.7696661978469506
15355,Olfr461,5.192820817795055,0.7372627372627373,0.7696661978469506
15356,Defb20,5.922221039277817,0.7372627372627373,0.7696661978469506
15357,Gm10509,5.963043032165024,0.7372627372627373,0.7696661978469506
15358,Pex26,3.724235110441437,0.7382617382617382,0.7704081261097663
15359,X1810062O18Rik,4.426119392229778,0.7382617382617382,0.7704081261097663
15360,Rwdd3,4.430275451325625,0.7382617382617382,0.7704081261097663
15361,Steap4,5.158324382741422,0.7382617382617382,0.7704081261097663
15362,Klhl31,5.922221039277817,0.7382617382617382,0.7704081261097663
15363,St6gal2,5.922221039277817,0.7382617382617382,0.7704081261097663
15364,S100a14,5.922221039277818,0.7392607392607392,0.7714004186506627
15365,Havcr2,4.453018395650276,0.7402597402597403,0.7721413320918884
15366,Vmn2r84,5.204869593343208,0.7402597402597403,0.7721413320918884
15367,Mir544,5.922221039277816,0.7402597402597403,0.7721413320918884
15368,X2410004I01Rik,5.922221039277816,0.7402597402597403,0.7721413320918884
15369,Chek2,5.922221039277818,0.7402597402597403,0.7721413320918884
15370,Aipl1,5.963043032165024,0.7402597402597403,0.7721413320918884
15371,Mzb1,5.192820817795056,0.7412587412587412,0.7731330600183058
15372,X3110052M02Rik,2.906306303009524,0.7422577422577422,0.7738226400688198
15373,Bend3,3.5118541561375496,0.7422577422577422,0.7738226400688198
15374,X9330133O14Rik,3.7248250868647985,0.7422577422577422,0.7738226400688198
15375,Opn1sw,5.212550235770426,0.7422577422577422,0.7738226400688198
15376,BC094916,5.922221039277816,0.7422577422577422,0.7738226400688198
15377,Olfr801,5.922221039277817,0.7422577422577422,0.7738226400688198
15378,Panx3,5.922221039277818,0.7422577422577422,0.7738226400688198
15379,Gm13704,4.448392527804633,0.7432567432567433,0.7746122831926264
15380,X4933427D06Rik,5.190593642665,0.7432567432567433,0.7746122831926264
15381,X9130206I24Rik,5.922221039277816,0.7432567432567433,0.7746122831926264
15382,Gna15,5.922221039277817,0.7432567432567433,0.7746122831926264
15383,Fancd2os,5.963043032165025,0.7432567432567433,0.7746122831926264
15384,Foxp3,3.2943373547314576,0.7442557442557443,0.7755021997564403
15385,Slc16a14,5.189853450094592,0.7442557442557443,0.7755021997564403
15386,Slc26a6,5.922221327993668,0.7442557442557443,0.7755021997564403
15387,X1500015O10Rik,3.1071885305958102,0.7452547452547452,0.7763413248436963
15388,Tusc5,4.205702298361221,0.7452547452547452,0.7763413248436963
15389,Olfr727,5.922221039277816,0.7452547452547452,0.7763413248436963
15390,Ptprh,5.922221039277816,0.7452547452547452,0.7763413248436963
15391,Gm19522,2.875152343322287,0.7462537462537463,0.7772304997847417
15392,C1qtnf1,4.45021735340715,0.7462537462537463,0.7772304997847417
15393,Spdl1,5.208695166634807,0.7462537462537463,0.7772304997847417
15394,Mme,4.20066708679833,0.7472527472527473,0.7781698685829629
15395,Wdr86,4.738666407542776,0.7472527472527473,0.7781698685829629
15396,Olfr1045,5.922221039277817,0.7482517482517482,0.779108993357597
15397,Gm11837,5.963043032165024,0.7482517482517482,0.779108993357597
15398,Lzts1,4.206520318991373,0.7492507492507493,0.7798959464219479
15399,D830030K20Rik,4.771479764709574,0.7492507492507493,0.7798959464219479
15400,Wee2,5.922221039277817,0.7492507492507493,0.7798959464219479
15401,X4930521E06Rik,5.922221039277818,0.7492507492507493,0.7798959464219479
15402,X1700034F02Rik,5.963043032165025,0.7492507492507493,0.7798959464219479
15403,Spem1,5.922221039277817,0.7502497502497503,0.7808344203670396
15404,Slco1a6,5.963043032165024,0.7502497502497503,0.7808344203670396
15405,Dnajb13,4.459309264359273,0.7512487512487512,0.7817726506634146
15406,X3100003L05Rik,5.217215899391748,0.7512487512487512,0.7817726506634146
15407,Plk5,2.770678080469702,0.7522477522477522,0.7824567413901785
15408,Klre1,3.534437311014836,0.7522477522477522,0.7824567413901785
15409,X5430401F13Rik,4.826353238366856,0.7522477522477522,0.7824567413901785
15410,X1700054M17Rik,5.922221039277815,0.7522477522477522,0.7824567413901785
15411,Gm5129,5.922221039277816,0.7522477522477522,0.7824567413901785
15412,Lbx2,5.963043032165024,0.7522477522477522,0.7824567413901785
15413,Gm2762,5.963043032165024,0.7522477522477522,0.7824567413901785
15414,X9030612E09Rik,4.222933434926928,0.7532467532467533,0.7832925927361004
15415,Dnahc7a,4.2266837802450805,0.7532467532467533,0.7832925927361004
15416,Bub1b,4.784881904690328,0.7532467532467533,0.7832925927361004
15417,BB019430,5.963043032165027,0.7532467532467533,0.7832925927361004
15418,Pcgf1,2.9509489576591683,0.7542457542457542,0.7840771690217323
15419,Fbxo5,4.028244316229621,0.7542457542457542,0.7840771690217323
15420,X1700018L02Rik,4.232594262335827,0.7542457542457542,0.7840771690217323
